neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_capped,log_price_capped,euclid_distance_manhattan
Brooklyn,Williamsburg,-0.09748750599028853,0.3485042735043303,Entire home/apt,160,0.0,0.2608695652173913,-0.3333333333333333,1,0.6299559471365639,160.0,5.075173815233827,0.0796623122938277
Brooklyn,Williamsburg,-0.11172725405632945,-0.07820512820504451,Entire home/apt,195,0.25,10.217391304347826,0.8032786885245902,1,0.7444933920704846,195.0,5.272999558563747,0.07630637522514148
Manhattan,East Village,0.006298350106069875,-0.5824786324785384,Entire home/apt,195,0.0,1.0869565217391304,-0.24043715846994532,1,0.8942731277533039,195.0,5.272999558563747,0.06936333397408469
Brooklyn,Williamsburg,-0.15650030807153684,-0.11068376068365882,Private room,80,0.0,8.478260869565217,0.6229508196721312,4,0.9559471365638766,80.0,4.382026634673881,0.07944270514024691
Brooklyn,Fort Greene,-0.4391045389197737,-0.37243589743565314,Private room,44,1.25,0.9565217391304348,0.18032786885245905,5,1.0352422907488987,44.0,3.784189633918261,0.1001157854686284
Manhattan,West Village,0.15964948312452312,-0.9683760683757504,Private room,156,0.25,3.217391304347826,0.010928961748633888,1,1.1541850220264318,156.0,5.049856007249537,0.06596815671215828
Brooklyn,Prospect Heights,-0.6739234613542437,-0.229059829059637,Private room,85,3.0,0.17391304347826086,-0.3442622950819672,1,1.2951541850220265,85.0,4.442651256490317,0.11704000042720729
Brooklyn,Williamsburg,-0.10570274525921068,-0.1042735042734939,Private room,125,0.0,6.521739130434782,0.4863387978142077,1,-0.19383259911894274,125.0,4.8283137373023015,0.07576463884953476
Brooklyn,Prospect Heights,-0.670637365646636,-0.21923076923079843,Entire home/apt,115,3.0,-0.043478260869565216,-0.36612021857923494,1,0.986784140969163,115.0,4.74493212836325,0.11680086686321926
Manhattan,East Harlem,0.9566646128568103,0.3358974358974398,Private room,69,-0.25,1.2608695652173914,-0.21857923497267756,1,-0.15418502202643172,69.0,4.23410650459726,0.026509383244419177
Manhattan,West Village,0.1256931608132247,-1.0324786324783106,Entire home/apt,225,10.5,5.608695652173913,0.28415300546448086,1,1.1762114537444934,225.0,5.41610040220442,0.06966463737076749
Brooklyn,Williamsburg,-0.12939001848430778,-0.1771367521367849,Entire home/apt,125,0.75,0.9565217391304348,-0.2568306010928961,1,0.6343612334801763,125.0,4.8283137373023015,0.07730788640235692
Manhattan,Upper East Side,0.7397822961593669,0.06388888888912085,Entire home/apt,219,0.25,5.260869565217392,0.24043715846994532,2,1.079295154185022,219.0,5.389071729816501,0.01943846958996532
Brooklyn,Boerum Hill,-0.5133155336483431,-0.5395299145298564,Entire home/apt,475,0.0,0.782608695652174,-0.24590163934426226,1,0.8149779735682819,475.0,6.163314804034641,0.1063090198431014
Manhattan,Upper East Side,0.7048675292667882,0.05256410256408115,Entire home/apt,99,-0.5,9.956521739130435,1.0273224043715847,2,0.5242290748898678,99.0,4.59511985013459,0.020986769641840396
Brooklyn,Williamsburg,-0.1670431984664947,0.10982905982899041,Private room,69,0.25,8.565217391304348,0.6229508196721312,2,0.03524229074889868,69.0,4.23410650459726,0.08157464618372039
Queens,Sunnyside,0.30820839323608895,0.6957264957265061,Private room,79,6.75,1.0,-0.2513661202185792,1,0.3568281938325991,79.0,4.3694478524670215,0.06265212685934465
Brooklyn,Bedford-Stuyvesant,-0.5479564592319707,0.19444444444450348,Entire home/apt,135,-0.25,13.217391304347826,1.1693989071038249,2,-0.18502202643171806,135.0,4.90527477843843,0.10964443305521882
Brooklyn,DUMBO,-0.28767029506407543,-0.6414529914527844,Private room,250,0.0,0.391304347826087,-0.3224043715846994,1,0.6343612334801763,250.0,5.521460917862246,0.09090459284326859
Manhattan,Upper East Side,0.522352296843924,-0.181837606837613,Entire home/apt,250,0.0,-0.043478260869565216,-0.34972677595628415,1,1.4096916299559472,250.0,5.521460917862246,0.029751452065405522
Brooklyn,Gowanus,-0.7462175669200583,-0.7508547008545925,Entire home/apt,250,-0.25,3.260869565217391,0.7923497267759563,1,-0.19823788546255505,250.0,5.521460917862246,0.12473574988751601
Manhattan,Harlem,1.4234271239816179,0.1414529914529363,Entire home/apt,80,0.0,-0.13043478260869565,-0.3715846994535519,1,-0.19823788546255505,80.0,4.382026634673881,0.04008027569764539
Brooklyn,Clinton Hill,-0.47443006777582764,-0.1792735042733041,Private room,70,-0.25,12.565217391304348,1.5027322404371584,3,1.2819383259911894,70.0,4.248495242049359,0.10249625993176908
Brooklyn,Carroll Gardens,-0.6131306907647647,-0.9756410256408874,Entire home/apt,165,-0.25,6.304347826086956,0.3715846994535519,3,1.3083700440528634,165.0,5.10594547390058,0.1178993744682335
Staten Island,St. George,-1.0657903744780555,-2.6749999999995064,Private room,70,-0.25,7.0,0.5136612021857923,1,1.1762114537444934,70.0,4.248495242049359,0.18526334229954916
Brooklyn,Bushwick,-0.2282467310194491,0.8128205128206335,Private room,50,-0.25,1.826086956521739,0.12021857923497266,1,-0.03524229074889868,50.0,3.912023005428146,0.09754548990086748
Bronx,Highbridge,1.4957212295475295,0.509615384615551,Private room,40,-0.5,9.304347826086957,0.7213114754098361,3,1.3568281938325992,40.0,3.6888794541139363,0.05394450852496589
Brooklyn,Williamsburg,-0.17293078660918657,-0.2566239316236802,Entire home/apt,150,-0.25,8.173913043478262,0.5792349726775956,1,0.5814977973568282,150.0,5.0106352940962555,0.08046050273270633
Manhattan,East Village,0.028753337440935663,-0.526709401709223,Private room,125,-0.5,3.4347826086956523,0.03278688524590167,4,1.1674008810572687,125.0,4.8283137373023015,0.06718215536881797
Manhattan,Financial District,-0.2248237146574144,-1.240384615384373,Entire home/apt,196,0.0,4.739130434782608,0.185792349726776,1,-0.19823788546255505,196.0,5.278114659230517,0.09663049829117473
Brooklyn,Fort Greene,-0.4395153008831517,-0.32991452991445724,Private room,110,-0.25,9.043478260869565,0.6994535519125683,2,1.2158590308370043,110.0,4.700480365792417,0.10003189141468613
Manhattan,West Village,0.19826110768808755,-1.0333333333332828,Entire home/apt,170,0.0,3.5217391304347827,0.043715846994535554,1,0.8854625550660793,170.0,5.135798437050262,0.06528918823205622
Manhattan,Harlem,1.262134593003388,0.1662393162395349,Entire home/apt,165,0.0,3.260869565217391,0.016393442622950834,3,0.8193832599118943,165.0,5.10594547390058,0.03058250643750556
Manhattan,West Village,0.1526665297459296,-1.0450854700852013,Entire home/apt,150,5.75,1.434782608695652,-0.19672131147540983,1,0.7929515418502202,150.0,5.0106352940962555,0.06834273114238784
Manhattan,Harlem,1.3782433080030325,0.3929487179489097,Entire home/apt,100,-0.25,0.5652173913043478,0.5846994535519126,1,-0.19823788546255505,100.0,4.605170185988092,0.04387796257804132
Brooklyn,Fort Greene,-0.471691654686122,-0.45341880341874957,Private room,65,-0.25,8.73913043478261,0.6557377049180327,2,-0.19823788546255505,65.0,4.174387269895637,0.10280862317918499
Queens,Ridgewood,-0.2637091805299299,1.2333333333332828,Entire home/apt,350,1.25,0.21739130434782608,-0.3333333333333333,5,1.4096916299559472,350.0,5.857933154483459,0.11075013002249244
Manhattan,Morningside Heights,1.1283631135756682,-0.07585470085447864,Private room,99,0.25,5.086956521739131,0.2513661202185792,2,0.8281938325991189,99.0,4.59511985013459,0.016252190621572713
Brooklyn,Williamsburg,-0.09324296570140055,-0.06431623931599957,Entire home/apt,200,0.25,1.2173913043478262,-0.07650273224043716,1,-0.19383259911894274,200.0,5.298317366548036,0.07502617476587661
Brooklyn,Park Slope,-0.5906757034298988,-0.49017094017070595,Entire home/apt,150,0.5,2.0434782608695654,-0.12021857923497266,1,-0.11894273127753303,150.0,5.0106352940962555,0.11163196002937399
Brooklyn,Bedford-Stuyvesant,-0.59094954473885,0.17499999999996205,Private room,90,0.0,5.260869565217392,0.24590163934426226,4,1.3127753303964758,90.0,4.499809670330265,0.11257784151421214
Brooklyn,Prospect Heights,-0.6079277058944992,-0.37136752136754536,Private room,120,0.0,2.0,-0.13114754098360654,3,0.9030837004405287,120.0,4.787491742782046,0.11241804703872209
Manhattan,Upper East Side,0.6197028821797856,0.05021367521381893,Private room,75,0.0,8.434782608695652,0.6174863387978142,1,1.2378854625550662,75.0,4.31748811353631,0.026067550709643353
Brooklyn,Bedford-Stuyvesant,-0.5574039843911242,0.30320512820508244,Entire home/apt,175,5.75,1.0869565217391304,-0.2349726775956284,1,1.4052863436123348,175.0,5.1647859739235145,0.111349768297917
Manhattan,Chelsea,0.23591428767027448,-0.9465811965809467,Entire home/apt,125,0.0,-0.08695652173913043,-0.3770491803278688,1,-0.19823788546255505,125.0,4.8283137373023015,0.060725910450154824
Manhattan,Hell's Kitchen,0.5475456972683981,-0.8752136752135532,Entire home/apt,275,-0.5,1.565217391304348,-0.18579234972677594,1,1.118942731277533,275.0,5.616771097666572,0.04110439635854854
Manhattan,Lower East Side,-0.05832819880882192,-0.701495726495442,Entire home/apt,299,-0.25,4.521739130434782,0.1748633879781421,1,0.7136563876651982,299.0,5.700443573390687,0.07539775062957782
Brooklyn,South Slope,-0.7363592797974294,-0.6912393162391174,Entire home/apt,135,0.5,6.3478260869565215,0.3879781420765027,3,0.5154185022026432,135.0,4.90527477843843,0.12351052424793774
Manhattan,Upper East Side,0.6880262887656632,0.07905982906001657,Private room,130,2.75,-0.21739130434782608,,2,-0.19823788546255505,130.0,4.867534450455582,0.02272340203402464
Manhattan,Lower East Side,0.0015061271992796938,-0.7760683760680698,Private room,83,-0.5,12.173913043478262,1.076502732240437,1,-0.16740088105726872,83.0,4.418840607796598,0.07239140971137231
Manhattan,Chelsea,0.3492845895803105,-0.8764957264954041,Private room,123,-0.5,16.08695652173913,1.530054644808743,1,1.2466960352422907,123.0,4.812184355372417,0.05204644272186186
Queens,Jamaica,-0.6922708290546484,4.053846153845932,Private room,55,-0.25,2.0434782608695654,-0.1256830601092896,2,1.4096916299559472,55.0,4.007333185232471,0.2327788849960394
Manhattan,Hell's Kitchen,0.5389196960360979,-0.7910256410255262,Entire home/apt,195,0.5,0.21739130434782608,0.15846994535519127,1,-0.19823788546255505,195.0,5.272999558563747,0.03875806625724046
Brooklyn,Bedford-Stuyvesant,-0.3781748476758677,0.44145299145308814,Private room,80,-0.25,0.2608695652173913,-0.13114754098360654,1,-0.19823788546255505,80.0,4.382026634673881,0.10046327936116951
Queens,Middle Village,-0.08023550352578551,1.648076923076996,Entire home/apt,98,6.75,1.2173913043478262,-0.2240437158469945,5,0.8590308370044053,98.0,4.584967478670572,0.11464993676404903
Queens,Ridgewood,-0.2839734373930896,1.22927350427338,Private room,140,1.0,0.043478260869565216,-0.360655737704918,5,1.4096916299559472,140.0,4.941642422609304,0.11180148120663991
Queens,Middle Village,-0.1043335387143579,1.6485042735041784,Entire home/apt,265,1.0,1.434782608695652,-0.18579234972677594,5,1.4096916299559472,265.0,5.579729825986222,0.11580402929086131
Brooklyn,Williamsburg,-0.049017594304192655,-0.08696581196577531,Entire home/apt,249,-0.25,15.347826086956522,1.4863387978142075,2,0.5242290748898678,249.0,5.517452896464707,0.07170808601545894
Manhattan,Hell's Kitchen,0.5805435749982217,-0.6207264957263923,Shared room,105,0.75,0.21739130434782608,-0.3442622950819672,1,1.4008810572687225,105.0,4.653960350157523,0.03134536648374905
Manhattan,Harlem,1.0852331074142647,-0.007264957264833339,Private room,200,6.75,-0.21739130434782608,,1,1.4096916299559472,200.0,5.298317366548036,0.015440547270090432
Brooklyn,Prospect Heights,-0.607653864585548,-0.3617521367521462,Private room,100,-0.25,9.608695652173912,0.7650273224043717,3,0.9030837004405287,100.0,4.605170185988092,0.11237227594028912
Manhattan,Harlem,1.194906551653315,0.20747863247857634,Entire home/apt,121,-0.5,4.304347826086956,0.15300546448087432,5,0.8898678414096917,121.0,4.795790545596741,0.02820068970786783
Bronx,Highbridge,1.4742246867940414,0.5365384615383652,Private room,45,-0.5,5.782608695652174,0.3989071038251366,3,1.224669603524229,45.0,3.8066624897703196,0.05358259885447103
Manhattan,East Harlem,1.0474430067775535,0.2764957264957077,Private room,100,0.5,8.652173913043478,0.6557377049180327,1,0.6475770925110133,100.0,4.605170185988092,0.025192556440334968
Brooklyn,Williamsburg,-0.09351680701035164,0.3683760683760541,Entire home/apt,140,-0.25,10.782608695652174,1.2677595628415301,1,0.3524229074889868,140.0,4.941642422609304,0.07971088382397468
Brooklyn,Bedford-Stuyvesant,-0.5501471897036767,0.4316239316239459,Private room,71,-0.25,0.782608695652174,-0.27322404371584696,1,0.2026431718061674,71.0,4.2626798770413155,0.11233622790533944
Manhattan,NoHo,0.0636681043335143,-0.7617521367518425,Private room,130,-0.25,4.782608695652174,0.24590163934426226,1,0.13215859030837004,130.0,4.867534450455582,0.06791503883529759
Manhattan,West Village,0.07571712192784913,-1.0514957264956697,Entire home/apt,199,0.5,5.391304347826087,0.27322404371584696,1,1.0616740088105727,199.0,5.293304824724492,0.07322768670387374
Brooklyn,Williamsburg,-0.18196754980496202,0.08696581196577531,Private room,69,0.25,3.347826086956522,0.22404371584699448,2,0.06607929515418502,69.0,4.23410650459726,0.08244562147258053
Brooklyn,Fort Greene,-0.5000342301636796,-0.41794871794864397,Private room,68,0.0,1.391304347826087,-0.20218579234972678,1,-0.19823788546255505,68.0,4.219507705176107,0.10471465083740805
Manhattan,East Village,0.06079277058938182,-0.6117521367519184,Entire home/apt,130,-0.5,8.652173913043478,0.7213114754098361,1,0.6475770925110133,130.0,4.867534450455582,0.06586463998231838
Brooklyn,Greenpoint,0.08105702745254152,-0.05555555555557243,Entire home/apt,195,-0.25,2.782608695652174,-0.03825136612021855,1,0.05726872246696035,195.0,5.272999558563747,0.062429016490731105
Manhattan,Harlem,1.220099952077789,0.22863247863245462,Private room,64,-0.5,8.130434782608695,0.6120218579234973,5,0.8810572687224669,64.0,4.1588830833596715,0.03019357878754259
Queens,Ditmars Steinway,0.6677620319025035,1.0826923076924333,Entire home/apt,140,-0.25,0.5217391304347826,-0.3060109289617486,1,1.0881057268722467,140.0,4.941642422609304,0.064268241768388
Brooklyn,Cobble Hill,-0.46306565345391915,-0.8155982905980781,Entire home/apt,159,-0.25,9.434782608695652,0.7650273224043717,1,1.0308370044052864,159.0,5.0689042022202315,0.10528409756464144
Manhattan,East Village,0.07024029574853527,-0.6692307692305707,Entire home/apt,189,0.0,8.695652173913043,0.6775956284153005,1,-0.19823788546255505,189.0,5.241747015059643,0.06599097059447327
Manhattan,Hell's Kitchen,0.6040939275689892,-0.6279914529912256,Entire home/apt,250,0.0,3.869565217391304,0.13114754098360654,1,-0.18502202643171806,250.0,5.521460917862246,0.030176686365471498
Manhattan,East Village,0.09639214075438685,-0.7444444444444276,Entire home/apt,239,0.0,0.08695652173913043,-0.35519125683060104,1,1.3480176211453745,239.0,5.476463551931511,0.06539468862224826
Manhattan,Flatiron District,0.23577736701575028,-0.6258547008544028,Entire home/apt,305,-0.25,4.478260869565218,0.20218579234972683,1,0.6872246696035242,305.0,5.720311776607412,0.053903398779671506
Manhattan,Harlem,1.1806668035873713,0.26196581196573737,Entire home/apt,155,0.0,9.434782608695652,0.7540983606557378,2,0.8237885462555066,155.0,5.043425116919247,0.029437204350948352
Manhattan,Harlem,1.3968645170123883,0.27393162393170245,Private room,60,-0.5,19.695652173913043,2.109289617486339,2,0.9383259911894273,60.0,4.0943445622221,0.04151265951489502
Brooklyn,Windsor Terrace,-0.8842335866366662,-0.604273504273342,Private room,135,-0.25,0.6956521739130435,-0.2513661202185792,1,1.0,135.0,4.90527477843843,0.13356071615561702
Manhattan,Roosevelt Island,0.5319367426576016,0.11944444444438962,Private room,120,1.0,0.5217391304347826,-0.22950819672131145,1,1.303964757709251,120.0,4.787491742782046,0.0332408017352114
Manhattan,Lower East Side,-0.035051687547102826,-0.6452991452989442,Entire home/apt,150,0.0,1.565217391304348,-0.180327868852459,1,0.8766519823788547,150.0,5.0106352940962555,0.07302879226716129
Queens,Ridgewood,-0.25973848154999307,1.2040598290599027,Entire home/apt,140,2.75,-0.17391304347826086,-0.3879781420765027,5,1.4096916299559472,140.0,4.941642422609304,0.1096792947643256
Brooklyn,Greenpoint,0.1496542753473702,-0.08504273504269547,Entire home/apt,135,-0.25,2.782608695652174,-0.02732240437158466,1,-0.14537444933920704,135.0,4.90527477843843,0.05728669129911577
Manhattan,Chinatown,-0.07558020127342223,-0.8405982905981161,Entire home/apt,250,0.25,0.5652173913043478,-0.29508196721311475,2,0.9691629955947136,250.0,5.521460917862246,0.07873012447596311
Manhattan,Midtown,0.49044978434990477,-0.3038461538460079,Entire home/apt,250,6.75,3.347826086956522,0.03278688524590167,1,-0.19823788546255505,250.0,5.521460917862246,0.03219192600638037
Manhattan,SoHo,-0.041760799616648,-1.0027777777774447,Entire home/apt,500,0.25,3.869565217391304,0.14754098360655737,1,1.251101321585903,500.0,6.214608098422191,0.07958922854256043
Manhattan,Greenwich Village,0.12131169986990982,-0.8344017094013905,Entire home/apt,225,0.5,0.21739130434782608,-0.33879781420765026,1,0.2026431718061674,225.0,5.41610040220442,0.06541740746926528
Manhattan,East Harlem,0.9385910864653566,0.2128205128206335,Entire home/apt,125,6.25,7.739130434782608,0.6065573770491803,2,1.4096916299559472,125.0,4.8283137373023015,0.020682886645722615
Manhattan,Harlem,1.2147600465529993,0.24252136752149955,Private room,92,-0.5,8.0,0.6010928961748634,5,0.9162995594713657,92.0,4.5217885770490405,0.03038837935790138
Manhattan,Harlem,1.2699390703087376,0.1841880341881789,Private room,175,-0.25,-0.17391304347826086,-0.3333333333333333,1,1.4096916299559472,175.0,5.1647859739235145,0.031546058390863184
Manhattan,East Village,0.047374546450291474,-0.5299145299144572,Entire home/apt,99,-0.25,5.304347826086956,0.27322404371584696,1,1.2114537444933922,99.0,4.59511985013459,0.06588427505862357
